false_positive_rate,true_positive_rate,threshold,specificity,sensitivity,youden_j
0.01603849238171612,0.4588477366255144,0.8488189,0.9839615076182839,0.4588477366255144,0.4428092442437983
0.01603849238171612,0.4619341563786008,0.8464957,0.9839615076182839,0.4619341563786008,0.4458956639968847
0.016840417000801924,0.4619341563786008,0.8454974,0.983159582999198,0.4619341563786008,0.4450937393777989
0.016840417000801924,0.46399176954732513,0.8449904,0.983159582999198,0.46399176954732513,0.4471513525465232
0.01764234161988773,0.46399176954732513,0.84396476,0.9823576583801122,0.46399176954732513,0.44634942792743737
0.01764234161988773,0.4691358024691358,0.84260374,0.9823576583801122,0.4691358024691358,0.451493460849248
0.018444266238973536,0.4691358024691358,0.84153754,0.9815557337610264,0.4691358024691358,0.4506915362301622
0.018444266238973536,0.47016460905349794,0.84151596,0.9815557337610264,0.47016460905349794,0.4517203428145244
0.019246190858059342,0.47016460905349794,0.84063387,0.9807538091419407,0.47016460905349794,0.4509184181954386
0.019246190858059342,0.4742798353909465,0.83740747,0.9807538091419407,0.4742798353909465,0.45503364453288714
0.020048115477145148,0.4742798353909465,0.83695656,0.9799518845228549,0.4742798353909465,0.45423171991380135
0.020048115477145148,0.4763374485596708,0.83547086,0.9799518845228549,0.4763374485596708,0.45628933308252567
0.022453889334402566,0.4763374485596708,0.8333616,0.9775461106655974,0.4763374485596708,0.45388355922526824
0.022453889334402566,0.4773662551440329,0.8311886,0.9775461106655974,0.4773662551440329,0.45491236580963035
0.023255813953488372,0.4773662551440329,0.8309941,0.9767441860465116,0.4773662551440329,0.45411044119054456
0.023255813953488372,0.48148148148148145,0.8281882,0.9767441860465116,0.48148148148148145,0.4582256675279931
0.023255813953488372,0.4835390946502058,0.82762104,0.9767441860465116,0.4835390946502058,0.4602832806967174
0.023255813953488372,0.48559670781893005,0.8251399,0.9767441860465116,0.48559670781893005,0.4623408938654417
0.024859663191659984,0.48559670781893005,0.8199619,0.97514033680834,0.48559670781893005,0.46073704462727005
0.024859663191659984,0.4876543209876543,0.8175169,0.97514033680834,0.4876543209876543,0.4627946577959943
0.0272654370489174,0.4876543209876543,0.81037396,0.9727345629510826,0.4876543209876543,0.4603888839387369
